DATE;AGE;JOB_TYPE;STATUS;EDUCATION;HAS_DEFAULT;BALANCE;HAS_HOUSING_LOAN;HAS_PERSO_LOAN;CONTACT;DURATION_CONTACT;NB_CONTACT;NB_DAY_LAST_CONTACT;NB_CONTACT_LAST_CAMPAIGN;RESULT_LAST_CAMPAIGN;SUBSCRIPTION
2010-05-10;80;Retraité;Marié;Primaire;No;594;No;No;Fixe;128;2;-1;0;;No
2010-05-10;46;Manager;Marié;Tertiaire;No;273;Yes;No;Portable;583;6;53;6;Succes;Yes
2010-05-10;123;Manager;;Tertiaire;No;1456;No;;Portable;522;6;-1;0;;No
2010-05-11;21;Etudiant;Célibataire;Secondaire;No;130;No;No;Portable;113;2;273;4;Echec;No
2010-05-11;78;Retraité;Marié;Primaire;No;832;No;No;Fixe;97;3;-1;0;;No
2010-05-11;20;Etudiant;Célibataire;Secondaire;No;291;No;No;Fixe;172;5;371;5;Echec;No
2010-05-12;43;Indépendant;Marié;Tertiaire;No;10072;No;No;Portable;98;1;77;5;Echec;No
2010-05-12;66;Retraité;Marié;Secondaire;No;3409;No;No;Portable;801;1;86;2;Echec;No
2010-05-12;44;Services;Célibataire;Secondaire;No;618;No;No;Portable;193;1;-1;0;;Yes
2010-05-12;123;Retraité;Divorcé;Secondaire;No;3417;No;;Portable;309;1;181;1;Succes;Yes
2010-05-12;42;Manager;Marié;Tertiaire;No;27696;No;No;Portable;176;2;89;5;Succes;Yes
2010-05-12;34;Services;Marié;Secondaire;No;1076;No;No;Portable;152;1;182;6;Succes;Yes
2010-05-12;34;Technicien;Marié;Secondaire;No;133;No;No;Portable;171;2;181;3;Succes;Yes
2010-05-12;66;Manager;Marié;Secondaire;No;587;No;No;Portable;457;2;392;2;Succes;Yes
2010-05-12;40;Manager;Célibataire;Tertiaire;No;1509;No;No;Portable;333;1;58;3;Echec;No
2010-05-12;54;Manager;Marié;Tertiaire;No;1624;No;No;Portable;166;3;182;10;Succes;Yes
2010-05-12;31;Col bleu;Marié;Secondaire;No;136;No;No;Portable;228;2;267;1;Echec;Yes
2010-05-12;33;Services;Marié;Secondaire;No;386;No;No;Portable;317;1;181;5;Succes;Yes
2010-05-12;19;Etudiant;Célibataire;Primaire;No;608;No;No;Portable;236;1;180;2;Succes;Yes
2010-05-12;31;Technicien;Célibataire;Secondaire;No;1282;No;No;Portable;144;1;460;2;Echec;No
2010-05-12;24;Technicien;Célibataire;Secondaire;No;598;No;No;Portable;762;1;182;2;Succes;Yes
2010-05-12;123;Etudiant;Célibataire;;No;2530;No;;Portable;411;1;-1;0;;Yes
2010-05-12;29;Indépendant;Célibataire;Tertiaire;No;3290;No;No;Portable;430;1;50;3;Succes;Yes
2010-05-12;28;Admin;Célibataire;Secondaire;No;4745;No;No;Fixe;360;1;181;5;Succes;Yes
2010-05-12;31;Manager;Célibataire;Tertiaire;No;533;No;No;Fixe;372;1;90;10;Succes;Yes
2010-05-12;50;Technicien;Marié;Tertiaire;No;2611;No;No;Portable;177;1;387;2;Succes;No
2010-05-12;22;Etudiant;Célibataire;Secondaire;No;123;No;No;Fixe;267;2;89;7;Succes;No
2010-05-13;55;Technicien;Divorcé;Secondaire;No;184;No;No;;18;1;-1;0;;No
2010-05-13;34;Technicien;Célibataire;Tertiaire;No;2838;Yes;No;Portable;620;3;-1;0;;Yes
2010-05-13;54;Col bleu;Divorcé;Primaire;No;4401;No;No;Fixe;414;1;183;2;Succes;Yes
2010-05-13;59;Manager;Marié;Tertiaire;No;138;Yes;Yes;Portable;106;1;280;4;Echec;No
2010-05-13;32;Chomeur;Célibataire;Secondaire;No;1026;Yes;No;Portable;289;1;-1;0;;Yes
2010-05-13;54;;Marié;Secondaire;No;2206;No;No;Portable;260;1;91;4;Succes;Yes
2010-05-13;27;Indépendant;Célibataire;Tertiaire;No;168;No;No;Portable;271;1;182;2;Succes;No
2010-05-13;77;Retraité;Marié;Primaire;No;3324;No;No;Portable;289;1;91;5;Succes;Yes
2010-05-13;40;Admin;Marié;Secondaire;No;260;Yes;No;Portable;306;1;181;5;Succes;Yes
2010-05-13;63;Retraité;Divorcé;Tertiaire;No;0;No;No;Portable;263;1;181;2;Succes;Yes
2010-05-13;37;Manager;Marié;Tertiaire;No;2987;Yes;No;Portable;216;1;87;10;Succes;Yes
2010-05-13;48;Col bleu;Marié;Secondaire;No;1230;Yes;No;Portable;328;2;182;3;Succes;Yes
2010-05-13;27;Col bleu;Célibataire;Secondaire;No;535;No;No;Portable;159;1;87;3;Succes;Yes
2010-05-13;28;Technicien;Célibataire;Secondaire;No;2335;No;No;Portable;624;1;-1;0;;Yes
2010-05-13;35;Manager;Marié;Tertiaire;No;8000;No;No;Portable;331;1;90;3;Succes;Yes
2010-05-13;29;Manager;Célibataire;Tertiaire;No;-27;No;No;Portable;270;1;-1;0;;Yes
2010-05-13;68;Retraité;Marié;Secondaire;No;1146;No;No;Portable;356;1;71;5;Succes;Yes
2010-05-13;53;Col bleu;Célibataire;Secondaire;No;1004;No;No;Portable;393;1;84;1;Autre;Yes
2010-05-13;37;Technicien;Célibataire;Tertiaire;No;197;No;No;Portable;234;1;87;3;Succes;Yes
2010-05-13;65;Retraité;Marié;;No;679;No;No;Portable;593;2;178;1;Succes;No
2010-05-13;32;Etudiant;Célibataire;;No;376;No;No;Portable;457;2;178;3;Echec;No
2010-05-13;58;Admin;Marié;Secondaire;No;169;No;No;Portable;336;3;87;5;Succes;Yes
2010-05-14;37;Manager;Marié;Tertiaire;No;393;Yes;No;Portable;567;3;275;4;Echec;Yes
2010-05-14;37;Admin;Marié;Tertiaire;No;29;No;No;Portable;404;2;183;2;Autre;Yes
2010-05-14;63;Retraité;Marié;Secondaire;No;1486;No;No;Portable;698;5;316;3;Autre;No
2010-05-14;34;Admin;Marié;Secondaire;No;920;No;No;Portable;526;3;179;3;Succes;Yes
2010-05-14;26;Services;Marié;Secondaire;No;104;No;No;;7;1;-1;0;;No
2010-05-14;50;Admin;Marié;Secondaire;No;3608;Yes;No;Portable;196;8;182;4;Succes;Yes
2010-05-14;70;Retraité;Marié;Secondaire;No;1164;No;No;Fixe;338;3;185;2;Echec;No
2010-05-14;50;Technicien;Divorcé;Secondaire;No;0;Yes;No;Portable;109;3;92;3;Echec;No
2010-05-14;56;Manager;Marié;Primaire;No;870;No;No;Portable;220;1;179;1;Succes;Yes
2010-05-14;57;Retraité;Marié;Primaire;No;9367;No;No;Portable;700;4;92;7;Succes;Yes
2010-05-14;29;Chomeur;Célibataire;Primaire;No;1374;No;No;Portable;1205;2;178;7;Succes;Yes
2010-05-14;123;Retraité;;Tertiaire;No;6027;No;;Portable;809;1;179;4;Succes;Yes
2010-05-14;50;Technicien;Marié;Tertiaire;No;1830;No;No;Portable;318;3;-1;0;;No
2010-05-14;35;Technicien;Marié;Secondaire;No;18;Yes;Yes;Portable;62;2;-1;0;;No
2010-05-14;24;Manager;Célibataire;Tertiaire;No;1;No;No;Portable;396;5;-1;0;;Yes
2010-05-14;46;Manager;Marié;Tertiaire;No;349;No;No;Portable;466;4;88;3;Succes;Yes
2010-05-15;48;Technicien;Divorcé;Secondaire;No;-63;No;Yes;;7;1;670;5;Autre;No
2010-05-17;29;Technicien;Célibataire;Tertiaire;No;865;No;No;Portable;248;3;243;1;Echec;No
2010-05-17;54;Manager;Divorcé;Tertiaire;No;2152;No;No;Portable;226;3;186;7;Autre;No
2010-05-17;56;Col bleu;Marié;Secondaire;No;448;Yes;Yes;Portable;556;1;181;2;Autre;Yes
2010-05-17;72;Retraité;Marié;Secondaire;No;5715;No;No;Portable;1114;1;181;2;Succes;Yes
2010-05-17;74;Retraité;Divorcé;Tertiaire;No;3810;Yes;No;Portable;492;1;-1;0;;No
2010-05-17;27;Etudiant;Célibataire;Tertiaire;No;39;No;No;Portable;379;1;258;10;Autre;Yes
2010-05-17;52;Manager;Marié;Tertiaire;No;583;No;No;Portable;376;1;181;3;Succes;Yes
2010-05-17;50;Admin;Marié;Secondaire;No;2695;No;No;Portable;312;2;159;2;Autre;No
2010-05-17;79;Retraité;Marié;Primaire;No;1058;No;No;Fixe;564;5;-1;0;;No
2010-05-17;38;Manager;Marié;Tertiaire;No;1276;No;No;Portable;272;2;182;3;Succes;Yes
2010-05-17;73;Retraité;Marié;Secondaire;No;2850;No;No;Portable;157;2;28;5;Echec;No
2010-05-17;33;Manager;Célibataire;Tertiaire;No;2364;No;No;Portable;508;1;-1;0;;Yes
2010-05-17;49;Admin;Marié;Secondaire;No;209;No;No;;26;1;-1;0;;No
2010-05-18;53;Admin;Marié;Secondaire;No;53;Yes;No;Portable;387;1;-1;0;;Yes
2010-05-18;64;Retraité;Marié;Secondaire;No;1612;No;No;Portable;336;1;89;5;Echec;Yes
2010-05-18;38;Col bleu;Marié;Secondaire;No;4321;No;No;Portable;252;1;85;6;Echec;No
2010-05-18;27;;Célibataire;Tertiaire;No;6421;No;No;Portable;315;3;110;4;Echec;No
2010-05-18;84;Retraité;Divorcé;Primaire;No;639;No;No;Fixe;353;3;-1;0;;Yes
2010-05-18;70;Retraité;Divorcé;Primaire;No;4531;No;No;Portable;445;1;-1;0;;No
2010-05-18;62;Retraité;Marié;Secondaire;No;3114;No;No;Portable;243;2;186;1;Succes;Yes
2010-05-18;41;Admin;Marié;Tertiaire;No;1;Yes;No;Fixe;327;2;361;3;Echec;Yes
2010-05-19;29;Admin;Célibataire;Secondaire;No;1070;Yes;No;;30;1;357;1;Autre;Yes
2010-05-19;53;Technicien;Marié;Secondaire;No;195;Yes;No;Portable;472;1;90;6;Succes;Yes
2010-05-19;30;Technicien;Célibataire;Secondaire;No;3144;No;No;Portable;212;2;-1;0;;Yes
2010-05-20;58;Retraité;Marié;Secondaire;No;1230;No;No;Portable;420;1;87;1;Echec;Yes
2010-05-20;61;Admin;Marié;;No;1088;Yes;No;Portable;254;1;359;1;Echec;No
2010-05-20;46;Manager;Célibataire;Secondaire;No;5993;No;No;Portable;165;1;56;3;Echec;No
2010-05-20;35;Technicien;Célibataire;Tertiaire;No;1880;No;No;Portable;154;1;-1;0;;Yes
2010-05-20;37;Manager;Marié;Tertiaire;No;3236;No;No;Portable;291;2;202;5;Autre;Yes
2010-05-20;67;Manager;Marié;Secondaire;No;3240;No;No;Portable;129;1;-1;0;;No
2010-05-20;30;Technicien;Célibataire;Tertiaire;No;780;Yes;No;Portable;339;2;-1;0;;No
2010-05-20;60;Manager;Marié;Secondaire;No;0;No;No;Portable;321;4;87;8;Echec;No
2010-05-20;78;Retraité;Marié;;No;3208;No;No;Fixe;351;3;-1;0;;Yes
2010-05-21;47;Col bleu;Marié;Secondaire;No;1568;Yes;No;Portable;226;3;91;8;Succes;Yes
2010-05-21;61;Technicien;Marié;Secondaire;No;1191;No;No;Portable;214;4;-1;0;;Yes
2010-05-21;53;Manager;Marié;Tertiaire;No;1356;Yes;No;Portable;429;1;193;6;Echec;No
2010-05-21;47;Admin;Marié;Secondaire;No;368;No;No;Portable;403;1;87;6;Succes;Yes
2010-05-21;123;Indépendant;;Secondaire;No;706;No;;Portable;588;1;386;3;Echec;Yes
2010-05-21;30;Manager;Célibataire;Tertiaire;No;499;Yes;No;Portable;145;1;281;3;Echec;No
2010-05-21;51;Manager;Marié;Tertiaire;No;2635;No;No;Portable;407;3;74;5;Echec;Yes
2010-05-21;70;Manager;Marié;Secondaire;No;4;No;No;Portable;122;1;85;9;Echec;No
2010-05-21;31;Col bleu;Célibataire;Secondaire;No;411;No;No;Portable;91;3;361;1;Echec;No
2010-05-21;31;Chomeur;Célibataire;Secondaire;No;2616;No;No;Portable;374;1;185;2;Autre;Yes
2010-05-24;24;Chomeur;Célibataire;Secondaire;No;2573;No;No;Portable;375;2;-1;0;;Yes
2010-05-24;21;Etudiant;Célibataire;Secondaire;No;215;No;No;Portable;382;1;89;7;Succes;Yes
2010-05-24;71;Retraité;Marié;Primaire;No;3230;No;No;Portable;341;2;133;3;Echec;Yes
2010-05-24;25;Indépendant;Célibataire;;No;1179;No;No;Portable;131;2;95;5;Echec;No
2010-05-24;78;Retraité;Marié;Primaire;No;680;No;No;Fixe;838;1;89;9;Echec;No
2010-05-24;49;Indépendant;Divorcé;Tertiaire;No;3293;No;No;Portable;260;1;77;9;Echec;No
2010-05-24;52;Admin;Célibataire;Secondaire;No;726;Yes;No;Portable;699;1;378;9;Echec;Yes
2010-05-24;27;Technicien;Célibataire;Tertiaire;No;2781;Yes;No;Portable;168;1;389;1;Echec;Yes
2010-05-24;25;Etudiant;Célibataire;Secondaire;No;3713;No;No;Portable;323;2;353;3;Autre;Yes
2010-05-25;33;Services;Célibataire;Secondaire;No;152;Yes;No;Portable;202;2;365;2;Succes;Yes
2010-05-25;60;Technicien;Marié;Secondaire;No;0;No;No;Portable;641;4;-1;0;;Yes
2010-05-25;33;Manager;Célibataire;Tertiaire;No;576;No;No;Portable;220;1;111;2;Autre;No
2010-05-25;28;Etudiant;Célibataire;Secondaire;No;1925;No;No;Portable;252;1;88;4;Echec;Yes
2010-05-25;30;Admin;Célibataire;Secondaire;No;265;Yes;No;Portable;681;1;181;2;Succes;Yes
2010-05-25;29;Chomeur;Célibataire;Tertiaire;No;70;No;No;Portable;393;1;-1;0;;Yes
2010-05-25;28;Etudiant;Marié;Secondaire;No;0;No;No;;201;1;-1;0;;No
2010-05-25;52;Manager;Marié;Tertiaire;No;388;No;No;Portable;272;1;-1;0;;Yes
2010-05-25;59;Manager;Marié;Primaire;No;1727;No;No;Fixe;500;4;358;2;Echec;Yes
2010-05-26;38;Technicien;Marié;Secondaire;No;205;No;No;Portable;332;1;-1;0;;Yes
2010-05-26;56;Manager;Marié;Tertiaire;No;12356;Yes;No;Portable;410;1;551;5;Autre;Yes
2010-05-26;33;Services;Célibataire;Secondaire;No;2881;No;No;Portable;289;1;328;1;Succes;Yes
2010-05-26;31;Technicien;Célibataire;Secondaire;No;846;No;No;Portable;405;3;205;2;Echec;Yes
2010-05-26;39;Manager;Marié;Tertiaire;No;613;No;No;Portable;211;2;391;2;Succes;No
2010-05-26;40;Technicien;Marié;Secondaire;No;2266;No;No;Portable;175;3;89;7;Autre;Yes
2010-05-26;33;Manager;Célibataire;Tertiaire;No;9317;No;No;Portable;267;1;205;3;Echec;No
2010-05-26;28;Technicien;Marié;Secondaire;No;742;No;No;Portable;236;1;-1;0;;Yes
2010-05-26;66;Manager;Marié;;No;2149;Yes;No;Portable;135;2;90;11;Succes;Yes
2010-05-26;29;Etudiant;Célibataire;Tertiaire;No;459;No;No;;376;1;-1;0;;No
2010-05-26;27;Col bleu;Célibataire;Tertiaire;No;567;No;No;Portable;523;3;182;3;Succes;Yes
2010-05-26;32;Admin;Célibataire;Secondaire;No;344;No;No;Portable;530;2;-1;0;;Yes
2010-05-26;67;Retraité;Marié;Primaire;No;1430;No;No;Fixe;283;2;135;5;Succes;Yes
2010-05-27;39;Chomeur;Divorcé;Secondaire;No;265;Yes;No;;93;1;555;2;Autre;Yes
2010-05-27;46;Employé de ménage;Marié;Secondaire;No;38;No;No;Portable;181;3;183;1;Succes;Yes
2010-05-27;58;Manager;Marié;Secondaire;No;139;No;No;Portable;188;1;161;2;Autre;No
2010-05-27;29;Technicien;Divorcé;Secondaire;No;124;No;No;;125;1;-1;0;;No
2010-05-27;123;Retraité;Marié;Secondaire;No;3538;No;No;Portable;820;1;-1;0;;Yes
2010-05-27;23;Etudiant;Célibataire;Tertiaire;No;691;No;No;Portable;1178;1;178;6;Succes;Yes
2010-05-27;47;Services;Divorcé;;No;973;No;No;Portable;489;1;479;1;Echec;Yes
2010-05-27;26;Manager;Célibataire;Tertiaire;No;531;No;Yes;;57;1;-1;0;;No
2010-05-27;26;Entrepreuneur;Célibataire;Secondaire;No;681;No;Yes;;137;1;-1;0;;No
2010-05-27;28;Services;Célibataire;Tertiaire;No;128;No;No;Portable;460;1;414;1;Echec;Yes
2010-05-27;37;Manager;Marié;Tertiaire;No;1967;Yes;No;Portable;774;1;-1;0;;No
2010-05-27;32;Manager;Marié;Tertiaire;No;500;Yes;No;;24;1;-1;0;;No
2010-05-27;60;Admin;Divorcé;Secondaire;No;162;No;No;;74;1;-1;0;;No
2010-05-27;55;Services;Divorcé;Secondaire;No;379;No;No;Portable;275;3;219;2;Autre;No
2010-05-27;27;Admin;Célibataire;Secondaire;No;1408;No;No;Portable;242;2;-1;0;;No
2010-05-27;45;Technicien;Marié;Secondaire;No;1831;No;No;Portable;275;2;-1;0;;Yes
2010-05-27;63;Col bleu;Marié;Secondaire;No;641;No;No;Portable;417;2;-1;0;;Yes
2010-05-27;60;Chomeur;Marié;Secondaire;No;1047;No;No;Portable;173;3;279;4;Succes;Yes
2010-05-27;29;Col bleu;Célibataire;Tertiaire;No;455;No;No;Fixe;214;2;36;1;Succes;Yes
2010-05-28;32;Admin;Célibataire;Secondaire;No;554;Yes;No;Portable;101;2;368;5;Echec;No
2010-05-28;29;Manager;Marié;Tertiaire;No;8103;No;No;Portable;473;3;-1;0;;Yes
2010-05-28;59;Retraité;Marié;Primaire;No;4007;No;No;Portable;581;3;63;6;Echec;No
2010-05-28;54;Technicien;Marié;Secondaire;No;65;No;No;Portable;309;4;93;4;Echec;No
2010-05-28;23;Etudiant;Célibataire;Secondaire;No;922;No;No;Portable;538;2;184;9;Echec;Yes
2010-05-28;33;Services;Célibataire;;No;523;Yes;No;;86;1;-1;0;;Yes
2010-05-28;48;Employé de ménage;Marié;Secondaire;No;0;No;No;Portable;270;5;-1;0;;Yes
2010-05-28;39;Technicien;Marié;Tertiaire;No;108;No;No;Portable;589;3;28;2;Autre;No
2010-05-28;26;Etudiant;Célibataire;Secondaire;No;4613;No;No;Portable;663;3;196;2;Autre;Yes
2010-05-28;34;Manager;Marié;Tertiaire;No;813;Yes;No;Portable;114;3;-1;0;;No
2010-05-31;28;Etudiant;Célibataire;Tertiaire;No;118;No;No;Portable;85;2;35;5;Autre;No
2010-05-31;83;Retraité;Divorcé;Primaire;No;0;No;No;Fixe;664;1;77;3;Succes;No
2010-05-31;33;Manager;Marié;Tertiaire;No;1388;Yes;No;Portable;158;1;202;3;Echec;No
2010-05-31;26;Technicien;Célibataire;Tertiaire;No;515;No;No;Portable;775;1;-1;0;;Yes
2010-05-31;55;Chomeur;Marié;Primaire;No;1212;No;No;Portable;178;1;-1;0;;No
2010-05-31;26;Chomeur;Célibataire;Secondaire;No;1064;No;No;;113;1;-1;0;;No
2010-05-31;41;Entrepreuneur;Marié;Tertiaire;No;70;No;No;;14;1;557;1;Echec;No
2010-06-01;55;Admin;Marié;Secondaire;No;8304;No;No;Portable;201;1;-1;0;;Yes
2010-06-01;57;Manager;Divorcé;;No;2986;No;No;;1563;1;166;3;Succes;No
2010-06-01;30;Admin;Marié;Secondaire;No;0;No;No;Portable;318;1;-1;0;;Yes
2010-06-01;36;Technicien;Marié;Secondaire;No;1368;No;No;Portable;516;1;292;5;Echec;Yes
2010-06-01;33;Admin;Célibataire;Tertiaire;No;272;Yes;No;Portable;326;1;237;2;Echec;Yes
2010-06-01;28;Col bleu;Célibataire;Secondaire;No;-46;Yes;No;Portable;154;2;91;12;Succes;Yes
2010-06-01;65;Retraité;Divorcé;Primaire;No;1840;No;No;Portable;383;2;188;5;Echec;No
2010-06-01;33;Chomeur;Célibataire;Secondaire;No;427;No;No;;12;1;-1;0;;No
2010-06-01;28;Services;Célibataire;Secondaire;No;168;No;No;Portable;347;3;140;2;Succes;Yes
2010-06-01;70;Retraité;Marié;Primaire;No;2346;No;No;Portable;421;1;97;6;Succes;No
2010-06-01;51;Manager;Marié;Tertiaire;No;176;Yes;Yes;;8;1;687;2;Echec;No
2010-06-01;21;Etudiant;Célibataire;;No;200;No;No;;8;1;-1;0;;No
2010-06-01;44;Chomeur;Marié;Secondaire;No;317;Yes;Yes;;4;1;-1;0;;No
2010-06-01;31;Manager;Célibataire;Tertiaire;No;515;No;No;Portable;296;5;-1;0;;Yes
2010-06-01;28;Manager;Célibataire;Tertiaire;No;223;Yes;No;Portable;303;1;278;3;Succes;Yes
2010-06-01;28;Col bleu;Célibataire;Secondaire;No;75;No;No;;7;1;-1;0;;No
2010-06-01;32;Manager;Marié;Tertiaire;No;1402;No;No;;52;1;557;2;Echec;No
2010-06-01;45;Manager;Divorcé;Tertiaire;No;0;No;No;;5;1;-1;0;;No
2010-06-01;36;Indépendant;Célibataire;Tertiaire;No;134;No;Yes;;36;1;-1;0;;No
2010-06-01;34;Technicien;Célibataire;Secondaire;No;1087;No;No;;7;1;-1;0;;No
2010-06-02;29;Col bleu;Marié;Secondaire;No;3310;No;No;Portable;344;2;117;2;Echec;No
2010-06-02;49;Admin;Célibataire;Tertiaire;No;228;Yes;No;Portable;407;1;92;1;Succes;Yes
2010-06-02;27;Col bleu;Célibataire;Tertiaire;No;644;No;No;Portable;657;1;182;1;Succes;Yes
2010-06-02;28;Admin;Marié;Secondaire;No;330;No;No;Portable;226;2;182;4;Succes;Yes
2010-06-02;37;Admin;Divorcé;Tertiaire;No;4708;No;No;Portable;238;1;181;2;Succes;Yes
2010-06-02;54;Manager;Divorcé;Tertiaire;No;496;No;No;Portable;161;1;140;3;Succes;No
2010-06-02;65;Admin;Marié;Secondaire;No;952;No;No;Portable;310;1;-1;0;;Yes
2010-06-04;31;Technicien;Célibataire;Secondaire;No;90;No;Yes;;35;1;-1;0;;No
2010-06-04;27;Col bleu;Célibataire;Primaire;No;268;No;No;;32;1;-1;0;;No
2010-06-04;62;Manager;Marié;Tertiaire;No;5008;No;No;Fixe;139;2;-1;0;;No
2010-06-04;30;Technicien;Célibataire;Secondaire;No;1165;No;No;Portable;204;2;183;3;Succes;Yes
2010-06-04;39;Employé de ménage;Divorcé;Secondaire;No;70;No;No;Portable;346;2;128;8;Succes;No
2010-06-04;26;Technicien;Célibataire;Tertiaire;No;1066;No;No;Portable;112;1;50;1;Succes;No
2010-06-04;62;Manager;Marié;Tertiaire;No;0;Yes;Yes;Portable;106;1;64;3;Echec;No
2010-06-07;30;Manager;Marié;Tertiaire;No;1288;No;No;;6;1;-1;0;;No
2010-06-07;33;Technicien;Célibataire;Tertiaire;No;172;No;No;;13;1;-1;0;;No
2010-06-07;51;Manager;Marié;Tertiaire;No;0;No;No;;302;1;-1;0;;Yes
2010-06-07;56;Admin;Marié;Secondaire;No;699;No;No;;54;1;-1;0;;No
2010-06-07;22;Services;Célibataire;Secondaire;No;361;No;No;Fixe;140;4;367;2;Echec;No
2010-06-08;68;Retraité;Marié;;No;3701;No;No;Fixe;149;1;-1;0;;No
2010-06-08;38;Admin;Marié;Secondaire;No;0;Yes;No;Portable;187;1;181;2;Succes;Yes
2010-06-08;36;Technicien;Divorcé;Secondaire;No;2823;Yes;No;Portable;215;1;371;6;Echec;Yes
2010-06-08;35;Manager;Célibataire;Tertiaire;No;3544;Yes;No;Portable;380;1;-1;0;;Yes
2010-06-08;23;Etudiant;Célibataire;Tertiaire;No;508;No;No;Portable;544;1;-1;0;;No
2010-06-08;63;Retraité;Divorcé;Secondaire;No;1490;No;No;Portable;506;1;-1;0;;Yes
2010-06-08;39;Services;Marié;Secondaire;No;1970;Yes;No;;30;1;404;2;Succes;No
2010-06-08;59;Col bleu;Marié;Secondaire;No;448;No;No;;198;1;651;7;Autre;No
2010-06-08;34;Admin;Marié;Secondaire;No;592;Yes;No;;49;1;-1;0;;No
2010-06-08;49;Manager;Divorcé;Tertiaire;No;1405;No;No;;29;1;-1;0;;No
2010-06-09;59;Manager;Marié;Tertiaire;No;101;No;Yes;;29;1;686;2;Echec;No
2010-06-09;63;Retraité;Marié;Primaire;No;48;No;No;Portable;251;1;-1;0;;Yes
2010-06-09;34;Manager;Marié;Tertiaire;No;158;No;No;Portable;190;1;92;9;Succes;Yes
2010-06-09;36;Services;Marié;Secondaire;No;4721;No;No;Portable;150;1;92;5;Succes;Yes
2010-06-09;31;Manager;Marié;Tertiaire;No;877;No;No;Portable;192;1;93;7;Autre;Yes
2010-06-09;28;Manager;Célibataire;Tertiaire;No;187;No;No;Portable;206;1;92;1;Succes;Yes
2010-06-09;80;Retraité;Marié;Secondaire;No;8304;No;No;Fixe;712;1;64;12;Echec;Yes
2010-06-09;123;Col bleu;Marié;Secondaire;No;276;No;No;Portable;334;2;-1;0;;Yes
2010-06-09;34;Services;Divorcé;Secondaire;No;44;No;No;;118;1;-1;0;;No
2010-06-09;83;Retraité;Marié;Tertiaire;No;4761;No;No;Fixe;294;2;93;1;Succes;No
2010-06-09;31;Manager;Célibataire;Tertiaire;No;147;No;No;Portable;163;2;92;3;Succes;Yes
2010-06-09;39;Services;Marié;Secondaire;No;323;No;No;Portable;874;2;188;6;Echec;Yes
2010-06-09;50;Admin;Marié;Secondaire;No;2971;No;No;Portable;722;2;-1;0;;No
2010-06-09;27;Admin;Célibataire;Secondaire;No;240;Yes;Yes;;46;1;-1;0;;No
2010-06-10;50;Technicien;Célibataire;Tertiaire;No;2;No;No;;2389;1;-1;0;;No
2010-06-13;30;Col bleu;Célibataire;Secondaire;No;799;No;No;;674;1;-1;0;;Yes
2010-06-14;73;Retraité;Marié;Primaire;No;508;No;No;Portable;154;4;97;1;Succes;No
2010-06-14;67;Retraité;Marié;;No;2540;No;No;Fixe;278;5;116;4;Autre;Yes
2010-06-14;29;Col bleu;Célibataire;Secondaire;No;322;No;No;;434;1;96;6;Autre;Yes
2010-06-14;36;Manager;Marié;Tertiaire;No;495;No;No;Portable;187;1;94;9;Succes;Yes
2010-06-14;24;Etudiant;Célibataire;;No;358;No;No;Portable;245;1;384;1;Autre;Yes
2010-06-14;58;Manager;Marié;Tertiaire;No;256;No;No;Portable;508;1;186;4;Succes;No
2010-06-14;30;Technicien;Célibataire;Secondaire;No;2371;No;No;Portable;661;1;384;2;Autre;Yes
2010-06-14;21;Etudiant;Célibataire;;No;53;No;No;Portable;270;1;-1;0;;Yes
2010-06-14;27;Admin;Célibataire;;No;861;No;No;Portable;212;4;-1;0;;Yes
2010-06-14;56;Admin;Marié;Secondaire;No;602;No;No;Portable;458;1;130;8;Succes;Yes
2010-06-14;66;Admin;Marié;Secondaire;No;4041;No;No;Portable;713;2;-1;0;;Yes
2010-06-14;28;Chomeur;Célibataire;Secondaire;No;304;No;No;Portable;516;1;-1;0;;No
2010-06-14;71;Retraité;Divorcé;Primaire;No;275;No;No;Portable;293;1;425;1;Succes;Yes
2010-06-14;26;Services;Célibataire;Tertiaire;No;12;No;No;Portable;563;1;181;10;Echec;Yes
2010-06-14;30;Chomeur;Célibataire;Tertiaire;No;4082;No;No;Fixe;215;1;459;17;Autre;No
2010-06-14;30;Admin;Marié;Secondaire;No;166;No;No;;30;1;-1;0;;No
2010-06-14;31;Manager;Marié;Tertiaire;No;1126;No;No;;20;1;-1;0;;No
2010-06-14;31;Manager;Célibataire;Tertiaire;No;938;No;No;Portable;472;1;384;3;Echec;No
2010-06-14;31;Manager;Célibataire;Tertiaire;No;4533;No;No;Portable;262;3;98;3;Autre;No
2010-06-14;62;Retraité;Marié;Primaire;No;1742;No;No;Portable;167;2;98;6;Autre;Yes
2010-06-14;32;Indépendant;Célibataire;Tertiaire;No;46;Yes;No;Portable;485;2;-1;0;;Yes
2010-06-15;68;Retraité;Divorcé;Primaire;No;2027;No;No;Portable;619;2;92;2;Succes;Yes
2010-06-15;37;Admin;Marié;Tertiaire;No;3221;No;No;Portable;379;2;376;13;Autre;Yes
2010-06-15;123;Manager;;Tertiaire;No;1720;No;;Portable;910;1;224;3;Succes;Yes
2010-06-15;59;Retraité;Divorcé;Primaire;No;1194;Yes;No;Portable;132;4;389;2;Echec;No
2010-06-15;35;Technicien;Marié;Secondaire;No;294;Yes;No;Portable;238;6;98;5;Succes;No
